Identifier	M145-R1_t1	M145-R2_t1	M145-R3_t1	M145-R1_t2	M145-R2_t2	M145-R3_t2	M145-R1_t3	M145-R2_t3	M145-R3_t3	M145-R1_t4	M145-R2_t4	M145-R3_t4	M145-R1_t5	M145-R2_t5	M145-R3_t5	M145-R1_t6	M145-R2_t6	M145-R3_t6	M145-R1_t7	M145-R2_t7	M145-R3_t7	M145-R1_t8	M145-R2_t8	M145-R3_t9 M145-R1_t8	M145-R2_t9	M145-R3_t9
SCO5996	10.540142680595004	10.646865035641913	10.671217695567545	10.953645804338793	10.76056011030287	10.976891377465767	10.863839694533212	11.315928811845346	11.542497668679989	11.354815160622163	11.254645390334524	11.593446272616545	11.557980500512834	11.210523615258717	11.792333212957345	11.508403626101199	11.217502597824186	11.097802998014428	11.283346063781993	11.140314163865268	11.187706919011763	11.310101493337429	11.333921940751623	11.709680113186558	11.314828507163043	11.352992848238888	11.269013114911166
SCO5995	9.802293807221291	9.987985458810128	9.806988546610835	10.027346430851695	10.026335596194842	10.121450307676405	9.822071575142228	10.065909599248785	10.019203771968995	10.460496417133681	10.671217695567545	10.728477388113264	10.389276793317858	10.654923722909109	10.473758855438922	10.370263192963126	10.603760407677333	10.526324062474327	10.378537825841216	10.572358469487703	10.637495244905573	10.68327239230075	10.76262700108028	10.51457536855822	10.679997222223108	10.770272239582964	10.603760407677333
SCO5983	6.103454094907157	5.684004596636826	5.488901388996498	5.914513785340429	5.791372670286114	5.5917098486392405	6.102991944665208	7.402282309618329	8.469676251640601	6.82602669726443	6.165811994759826	8.436293391473221	8.07083047357461	6.031677050748228	8.89759099333794	8.379586708149018	5.9521492071939575	6.86552815653088	7.7297639013671215	6.442986371685063	7.217211210848454	6.375257119968714	6.868169391956514	8.44736342256165	6.65288433027213	6.6463043019741255	6.5453887882184985
SCO5982	8.700842930612158	8.920719998302541	8.835363234642418	8.179055108769212	7.9976003155456175	8.070253558593336	7.502631902337585	7.671230244432434	7.217303816053239	6.871369764110865	7.045859056251079	7.008459272467173	6.628039806458802	6.934060972917952	7.29216256762854	7.084829812282295	6.981608942852116	6.805937940206267	6.375257119968714	6.782657771172801	6.5972557749626235	6.657146008179166	6.842006693835867	6.8165614611555805	6.631615373331054	6.423517166958531	6.669639341850249
SCO5981	7.673019461131742	7.657323104872638	7.53364459372619	6.829508993017755	6.642320718633172	6.842655167730848	6.939655822337371	6.574412873051092	6.470073207124654	6.571943768197878	5.625861541254148	5.733062520804095	6.152736027092252	5.908396999795651	6.691826511438194	6.423517166958531	5.983778599019859	6.036826285667486	6.06619751413273	5.125357252453718	5.6880703366321725	5.34791278440072	5.650028589348915	6.195614387758712	6.142551883585252	5.570550839651436	5.675821392259632
SCO5979	4.747613970361307	4.95320834480629	5.553417770425954	5.139385963578959	5.476067835185708	5.5917098486392405	5.287503462741879	6.342280000254801	6.8256877271992575	6.032846336401986	5.670054679356751	7.223887764615755	6.368315545375036	5.139385963578959	6.978440579895421	6.80158124809256	5.125965225634918	5.375012535343538	6.2114812309176015	5.307589494617731	5.779132168932706	5.4723194143937715	5.856097270404512	6.860399594652356	5.9622400230551085	5.570550839651436	5.395359141696563
SCO5976	10.238253045603347	10.439635180550129	9.431815548810764	9.795421047869947	9.97229482253991	9.983011157083586	9.7437209675697	9.315570026356662	9.273032269028416	7.96930719517896	8.268085802847786	6.9871743508117845	7.920291979862192	7.96930719517896	7.802132846657193	7.718983502401724	8.261240463266455	8.024127653686026	7.7297639013671215	8.151081952914119	8.110024752700422	8.395692289564646	8.277468845721916	7.735976923391979	8.387476677181713	8.137198378780013	8.169272769563227
SCO5975	7.952327518445186	7.82643501913311	8.110024752700422	8.233399160730631	8.245016527447774	8.078304167326932	8.45592584428053	8.470143440864284	8.639726834776514	8.866583484220422	8.963924389969334	8.564790677550356	8.973999478057516	9.031555887505052	8.865699155128453	9.340879941965039	9.218667524899145	9.106056650457901	9.044699552531009	9.12027930529931	9.126787069737997	9.204833394587235	9.327190068607548	8.951628901544106	9.451019615111829	9.472542612646981	9.196104950827756
SCO5973	7.7982579400980905	7.870739605356841	7.924739361842528	7.385047072606012	7.360973486082022	7.344812248510384	7.744100330509929	8.922557025940105	9.79933296325399	8.20789275604135	7.497481338589609	9.207740515583474	9.059136562377216	7.426965959944866	9.622170548638344	9.470367140520112	7.290024545563409	7.771958789531852	8.885979751392982	7.450024570347206	8.12895375477715	7.570928958924489	7.658100426314895	9.460140950865984	7.984617561092612	7.811637010735975	7.676460797048415
SCO5972	7.657711765593766	7.484358406896419	7.520491621216253	7.048336198700953	6.778858400959773	6.741007061995764	7.003925690665088	7.881599905288477	8.865111829151985	7.5223440911638795	7.03780276665603	8.414581956510336	8.125503123680415	6.840266560856362	8.80399746318959	8.311030653945911	6.830004726815563	7.145639299184801	8.08000426594017	6.782657771172801	7.5850785302963875	6.966788304715733	7.183595228181432	8.324414023415674	7.30505768734208	6.9658268198892666	7.097220364069294
SCO5971	10.244962862702721	10.138812837022526	10.063854706661079	9.746079679292036	9.905324733623402	9.832476251648972	9.529413207098317	9.523489155652955	9.220178190609769	9.338552283732763	9.904118280711451	9.807803745912405	9.310238779016846	9.78503376751331	9.217215106086101	9.488768893094353	9.754077793305088	9.653318347718761	9.327821181166128	9.718483174701866	9.62775827347555	9.810614607320367	9.797399688206438	9.288696195008908	9.76661215399696	9.832900560646918	9.459112241219682
SCO5969	6.82602669726443	6.379293758508965	6.328215732092817	6.691584258337706	6.691584258337706	6.710638693252573	6.307291352503828	5.175945874298113	4.84563351441251	5.390684505444799	5.914513785340429	4.575265112774495	4.752328069029226	5.4947902287283545	4.691211331462237	4.9301411557083386	5.195637467656213	4.871874388626695	4.711424523926482	6.077371767205591	4.885737069807921	5.5520764979565564	4.968892763071228	4.832389010942178	5.246626397544525	4.995567829250574	4.732881469713274
SCO5966	7.13795189511883	7.1062240669637635	7.359421699755425	7.4478307953756495	6.995502133346982	7.20548645355289	7.7200995052420485	9.256923331152052	10.480866674826258	8.595608936467244	7.502631902337585	10.183377176943047	9.709202093526049	7.186351768401941	10.502184280192246	9.895904651052245	7.450024570347206	7.959590968236772	9.407217761702597	7.607725788896886	8.573185350967908	7.4432490493486725	8.093584633126586	10.092982718364656	8.179884733697039	7.660940622758509	7.893433250676783
SCO5954	6.994126007336643	6.921956974481537	7.05319430118565	7.063864762127594	6.659649136202042	6.775550231992096	7.2249331675675785	8.307952237240269	9.101341415851104	7.792485399287307	7.779323506369509	8.73403309862121	8.56918525735038	7.348455892023602	9.166302326209557	8.690335646496203	7.223887764615755	7.328966283205078	8.300596393985174	7.114365949934533	7.718432464611797	7.459444044548066	7.658100426314895	8.695957930710795	7.718152197514526	7.401334906908277	7.3475665911750845
SCO5952	12.053244116002022	12.107416189161068	12.032144650237228	12.461999617023903	12.322513551270307	12.22041404415379	12.580846079793066	12.20100980859922	12.112626271328764	13.007389462105825	12.486741895001504	12.291478164288304	12.803374249660676	12.50091448086979	12.541938776116194	12.433746361552199	12.50091448086979	12.43936056472766	12.36432140759596	12.42357260847985	12.383228444237192	12.211174474115818	12.297849008561537	12.472803082313243	12.348938780895109	12.42936363805806	12.609548436465255
SCO5951	7.1174935275425035	7.484358406896419	7.317778458491041	7.644098159445109	7.562703201463794	7.541870621253463	6.713453899786949	6.885596330915959	7.2256166082949616	6.8463588180107875	7.497481338589609	7.9418086815370845	6.844103851652605	7.521491759172227	7.359421699755425	7.349475609295918	7.856856593451271	7.967101145932053	7.630912394704067	7.926246125434574	7.848706047920324	8.03234829621344	7.790534925442117	7.135664725338945	7.927910072052401	8.000501843348323	7.831970081464245
SCO5945	4.470435303019755	5.3397706128176505	5.275244753159664	5.738540956388169	5.175945874298113	5.751079697908435	6.19808695124412	7.722551962240148	8.363338670954768	6.776606088263363	5.943568024380861	7.91523945027025	7.9931695807581935	5.395736161837945	8.792039998462673	8.1862321788713	5.75019186598822	6.145788654312636	8.231334548669947	5.565646700151451	6.919075841209214	5.78317744868225	6.225589084969076	8.65334765868495	6.507789485396978	6.131148486734441	5.835704969563251
SCO5944	1.2844394408906936	4.4846697530377035	3.7127725529192706	4.963297200467686	3.6007043456449543	5.1112590946516265	4.793100853567142	6.813797412019784	6.7144882122668434	5.995359091094197	5.218024370782723	6.635571451970492	6.8093482672663	4.679078703192883	7.3322258086105805	7.222734958311864	4.8738604989588055	5.676732557652509	6.742490527488672	4.894918210562093	6.0587656653551125	5.139385963578959	5.99206165693719	7.064336469194393	5.321489373523045	4.948677456176017	5.271339343527107
SCO5942	8.221868490432964	8.233720427013031	8.085346047779057	7.788584732518624	7.9308700670043555	7.8396150855201245	7.502631902337585	7.0105704854731865	5.796460306693214	7.317778458491041	7.284553636713954	6.139675706181747	5.986807072315164	7.416801735220032	5.625861541254148	5.683516619275799	7.3967364044354165	6.852918870629684	6.06619751413273	7.216785446447053	6.7528503398671935	7.166718082209748	7.039594564407185	5.902586224300207	6.988406647718038	7.492056043708095	7.316610715810768
SCO5941	6.409562817810338	6.169916038848163	6.427160840459897	6.550351379924095	6.514193068001067	6.571624763371778	6.65288433027213	7.086326304369257	6.905413953854771	6.617192969331379	6.195715779056233	7.137657670827926	6.981608942852116	5.579097588776921	7.2432915522556955	6.814303891164119	5.618544755400519	5.542882823815237	6.874860373774053	5.704593857740132	6.047107075423144	5.714362743329735	5.519568075116364	7.190812498709853	5.392576462730723	5.632157787491862	5.78317744868225
SCO5934	6.595389683256277	6.596924388101421	6.6145860048190315	6.62602826251179	6.7126643581065775	6.775550231992096	6.562982445412686	6.559884919371054	6.250742512720863	7.044825007574534	6.945653240255275	6.82602669726443	6.593762370832709	6.919374353530755	6.167999257257478	6.529854770784508	6.497799740393438	6.883385376654662	6.550351379924095	6.733692856500755	6.571943768197878	6.423765117053866	6.583084430743124	6.446910197956068	6.293338286458078	6.854182103463096	6.577304326547915
SCO5931	6.374453598816888	6.6391802302243095	6.5336432609330695	6.222410668806777	6.200416152800691	6.532619626723951	6.596924388101421	7.2583095396002575	7.706089868213385	6.799271374296572	6.1408391914207785	6.627886702459106	7.017031264962693	6.169074060327773	7.222842361663931	7.206903176119417	5.916513249531949	5.969223426220803	6.931373770276313	6.196273875061796	6.351982455214586	6.4047268547883975	5.99206165693719	6.962073008669758	6.530252840366812	6.064631339966187	6.34835254204653
SCO5923	1.2844394408906936	4.26165159778201	4.5498500986642485	4.48583525580143	5.275593048325583	4.748385899647246	5.606625372005446	5.941672832029973	7.491010694934554	5.737462969618163	5.3776465821153545	4.946746261793188	6.031677050748228	5.076286542618336	6.6246576192492865	6.226328499498684	5.195637467656213	5.542882823815237	5.880759654341769	5.125357252453718	5.524152888921686	5.2617515122788046	4.762888001004051	6.0098118564417184	6.20908118088889	5.570550839651436	6.195817170353754
SCO5920	5.425795450878196	5.565646700151451	5.192944469538265	5.442574751496478	4.932981059606482	5.854601431758944	6.307291352503828	6.985689414429383	7.71312144245109	6.732321914430717	5.167781130951954	6.934341535416179	7.189875107344891	5.941672832029973	7.773377476401559	7.380045651611649	5.045579892167945	5.795700182169016	6.790669045705648	5.503222678911721	6.504790330423662	5.9533906351163965	6.341432923434825	7.557563435422774	6.293338286458078	6.131148486734441	6.195817170353754
SCO5919	4.747613970361307	4.4846697530377035	2.4247485948619913	3.75015992094294	4.5982312452151035	4.05824152427196	4.015982917301237	4.1571794651228275	4.886518632036271	4.405766483831641	3.1674315326754874	4.575265112774495	4.016367335082103	4.345934253268648	4.602826682757967	4.8321761287414775	3.5983796996804385	3.7318865089693567	3.703008818548294	2.8393906130774735	4.465120592011878	4.016957762632807	3.8196826979953653	4.290626802299304	4.361212956822571	4.02092031104211	4.1746906616044965
SCO5917	8.050228257719068	8.017125842259873	8.051064294399154	7.799888688862286	7.903978948192654	8.090527022540288	8.028040342476022	6.451302798670896	5.475903424975589	6.316117075380114	6.914696374198033	5.509451296133673	6.3513868381138625	7.66557266997794	5.578961626270603	6.309827373808669	8.024994512594988	7.8980195385993515	6.732321914430717	7.926246125434574	7.553875266408679	7.682791094497736	7.743738070480573	6.3621105590059805	7.755560733954297	7.921044948224151	7.9114264834921535
SCO5901	10.718538978080728	10.873238075982837	10.656340561484507	10.35522143801917	10.402650097435119	10.51917519808417	9.714933146057469	10.263214377329597	10.13035893354922	9.347191917968619	9.177569280840196	9.428384081682175	9.633689625361836	9.52534604162035	9.979303028364688	9.873145001765693	9.682671183816636	9.739746970542516	9.907162484211245	9.685915898735074	9.750583698727114	9.666247955789629	9.628775004989958	9.904118280711451	9.56382073575283	9.580168857970778	9.751872779098186
SCO5898	8.264898550053715	8.43264355783425	8.291472764580686	8.449176882600272	8.29686849522373	8.34963957321364	8.87754656989738	8.320427750183885	7.617147571468812	8.615136872750835	8.963924389969334	8.855402328647745	10.88693519953841	11.070849795107604	10.915336438697967	11.564037046801918	11.232468490596542	11.459232782438947	11.020547107257588	11.269013114911166	11.151150218247677	10.908672155769624	11.03091051852332	10.309367675706248	10.57929000276081	10.84093942935471	10.633764169584667
SCO5897	7.315807705943693	7.073430638313892	7.317778458491041	6.348244158227169	6.642320718633172	6.4521920371878005	6.980962100385908	6.803996281417044	7.328966283205078	8.21525837120364	8.829569803194321	9.006846801299584	11.166642225262311	11.468291281717079	11.485135600826931	12.006952591033132	11.645102016914617	11.73759365991261	11.154510198557938	11.579382884397425	11.480415045236644	11.184624059810197	11.36184661078233	10.504964066343712	10.813295959657014	11.12734516133266	10.562102231760274
SCO5896	7.24538868905246	6.828105209756217	7.039510681842731	6.090682469485534	5.614625379709317	6.167493323281374	6.784423715334419	8.602391140338387	9.862587543687155	8.38865914073948	8.569454684268216	9.400094768972032	10.941407750611882	10.830801663270119	11.316958386363975	11.69857368828662	11.109623374843697	11.154510198557938	11.14198901048518	11.084386289767968	11.11579716301587	10.89153149524728	11.151150218247677	11.007942150062945	10.76056011030287	10.958170858995874	10.529407348895704
