ID_REF	VADS_01047_N	VADS_01047_T_E	VADS_0135_T_M	VADS_0279_T_NM	VADS_065_T_NM	VADS_0888_T_M	VADS_1102_N	VADS_1107_N	VADS_0190_T_NM	VADS_209_T_M	VADS_435_T_E	VADS_834_T_E	VADS_856_T_NM	VADS_933_T_M	VADS_pool_N	VADS_pool_T_E	VADS_Pool_T_NM	VADS_Pool_T_M	VADS_0103_T_NM	VADS_0118_T_LR	VADS_0165_T_M	VADS_0167_T_NM	VADS_0203_T_M	VADS_0215_T_M	VADS_0218_T_M	VADS_0330_T_M	VADS_0357_T_NM	VADS_0408_T_M	VADS_0409_T_NM	VADS_0423_T_NM	VADS_0429_T_LR	VADS_0621_T_M	VADS_0629_T_M	VADS_0684_T_LR	VADS_0702_T_LR	VADS_0744_T_M	VADS_0829_T_M	VADS_0847_T_NM
37945_at	1760.8	2846.8	2596.5	2614.1	2099.7	2300.9	1606.2	1788	2139.8	2883.7	3656	2106.6	2479.7	1882.7	1322.7	2276.7	3353	2003.2	567	935.2	867.5	1229.4	928.2	964.9	1978.5	1101.4	1250.3	1033.1	932.9	982.3	1631.9	930.9	842.8	2332.9	563.8	918.1	1170	1469.3
37946_at	41.4	110.6	19.3	377.3	191.8	182.6	67.9	92.2	50.9	69.5	30.4	240.8	159.4	43.3	118.9	25	41	18.6	29.5	30.2	73.4	55.2	44.5	88	41.1	36.5	37.2	56.4	46.6	56.4	57.2	25.5	41.2	96.1	299.9	36.2	38.3	25.1
37947_at	2374.6	846.2	1573	1513	1821.7	3271.1	963	1089.3	2463.4	794.1	3876.2	2716.6	1704.1	1260.9	1247.5	1154.7	1463.7	1849.7	132.9	131.2	185.8	135.1	156.5	176.7	199.7	137	140.5	158.3	224.2	217.3	194.7	203.1	131.5	246.7	219.4	108.3	208.2	128.8
37948_at	182.3	478.4	363.5	385.5	311	473.1	346.5	192.5	310.9	241.4	200.8	544.7	375.8	366.7	123.7	184.7	66.5	214.4	1349.8	2121.1	1229.9	685.6	1672.4	1513.3	1321.2	2048.6	1619.1	1642.9	2110.4	1936.1	1368.5	1767	2255.9	1319	1201	1864	1429.5	1529.5
37949_at	73.4	29.2	149.4	28.2	60.3	105.6	80	11.8	80.2	4.1	81.6	44.7	55.2	136.2	47.4	23.5	8.8	43.6	1164.9	1739.4	1643.5	878.3	1641.4	1814	2099.6	1868.3	1603.3	739.1	1229.6	1506.4	1641.1	1624.8	1580.7	1414.5	948.5	1572.1	1888.9	1323
37950_at	359.6	608.4	577.1	612.6	479.9	358	525.2	502.2	888	448.8	823.6	667.1	576.3	430.5	453.2	806.8	603.7	773.9	56.9	1032.2	439	3267.4	96.7	201.7	125.5	155.8	97.4	221.5	125.3	44.2	230.9	1312.6	117.5	84.3	43.8	123.9	11.4	144.2
37951_at	182.3	114.7	638.3	69	366.6	293.8	31.4	12.7	395.9	23	132.6	163.1	308.6	313.8	258.2	28.7	26.7	25.3	21.6	11.7	37.1	32	24.9	18.5	11.8	20.6	23.3	14.2	16.5	10.9	16.7	19.1	16.3	9.4	17.5	27.4	28.6	30.9
37952_at	133.6	155.1	143.2	27.1	35.2	34.9	77	222.7	34	292.2	131.8	176.1	60.8	268.5	88.1	305.7	394	201.3	351.4	430.4	275.1	290.4	305.1	370.6	226.1	372.3	262.6	559.5	336.5	368.8	495.7	132.9	269.8	274	290.7	481.5	182.2	223.2
37953_s_at	319.8	45.5	34.2	62.7	160.1	167.9	206	190.7	93.4	174	343.4	254.5	116.7	186	258.4	57.3	153.3	57.4	414.5	577.9	607.8	293.5	437	432.1	530.8	450.3	946.5	392.3	552.9	388.3	333.9	452.6	263	454.8	120.8	540.8	236.8	215.3
37954_at	15677.2	5047.8	6736.4	4988.6	4362.8	2571.6	12936.8	18176.6	7658.3	9232.7	17425.4	5636.7	9970.8	9325.4	10413	5285.2	10938.8	7661.7	1978.9	1542.5	1361.5	1968.2	2504.9	1657.1	2664.9	3128.3	1256.3	2429.3	2145.9	3517.3	3798	1937.6	1946.3	1732.4	2394.2	2315	3156.2	3015
37955_at	2554.5	1954.9	2653.5	3552.7	3122.5	3294.7	3192.7	3270.1	4000.4	3994.2	4028.9	3933.6	4115	3609	2524.7	2794.1	2660.1	3988.1	60.7	96.4	146.6	68	161.5	50.4	5.7	90.5	259.2	235.3	139.1	41.6	22	209.8	68.9	100.2	271.1	96.8	17.4	97.3
37956_at	7433	5017.5	2750	5331.9	2454.7	427.6	7980.8	7263.2	4727.8	1745.9	2457.8	1662.5	3054.5	1718.9	4854.9	1695.4	1583.8	1182.1	1561.1	1091.9	1470	1280.6	1428.5	1379.3	1131.6	1534.9	1140.1	1592.5	1396.4	865.8	793.3	1421.5	963.6	836.1	1344.6	960.9	791.9	1925.9
37957_at	380.3	163	362.3	37.4	391.8	166.3	358.6	409.6	160	250.5	172.5	158.6	299.8	407.3	107.9	314.8	204.4	220.2	373.8	323.5	185.6	248.1	400	422.7	351.6	425.3	271.5	254.2	261.5	457.9	232.1	414.3	321.9	520	443.9	284.7	491.4	336.4
37958_at	295.1	81	427.2	122.6	326.1	418.8	359.7	225	29.3	223.7	297.1	151.1	39.5	509.6	360.6	9	218.4	116.1	7.4	41.3	57.1	4.9	37.5	8.6	19.2	51.4	8.2	82.1	62.1	36.5	3	25.7	38.4	33.7	119.8	54.7	54.3	35.4
37959_at	1005.2	838.1	862.5	456.5	867.3	989.9	1127.6	853.6	741.5	972.2	858.4	461.4	788.2	1106.9	599.1	818.9	768.4	425	609.4	416.3	423.8	508.9	375.5	521.8	483.1	570.6	454.8	748.7	488.7	357.1	860.4	725	431	563.3	809.3	584.4	629.1	478.8
37960_at	87.4	1460.7	833.8	1032.4	406.7	220.2	105.2	20.5	773.9	526.1	535.3	202	311.8	558.8	248	1926.2	339.4	601.3	145.4	162.5	246.4	238.3	124.6	86.1	148	47.6	68	173.8	260.9	101.7	28	51.8	64.2	218.4	7.4	353.6	162	164.9
37961_at	685.8	416.9	511.6	626.8	365.1	808.4	328.3	673	685.7	393	710.8	888.1	299.9	1393.4	710.4	443.5	523	1230.7	117.1	96.7	104.3	125.5	58	249.3	115.7	219.9	27.9	220.8	156.4	117.5	163.4	209.8	155.2	88.2	160.1	116.5	158.8	90.5
37962_r_at	606.6	422.2	532.8	407	400.8	264.7	704	672.9	603.8	480.3	366	327.7	436.4	616.9	327.1	252.9	365.2	423.5	147.1	141.1	109.8	33.6	118.8	243.4	129.4	36.7	117.9	126.7	142.9	111.1	31.5	182.4	163	165.2	186.8	48.5	171.5	124.1
37963_at	231.5	454.7	905.3	789.7	608.9	575	860.7	692.7	589.7	101.2	459.5	1168.6	100.6	270.2	1012.7	991.9	487.4	1054.1	9363.8	11511.4	4112	4960	10679.8	6491	6949.7	7243.8	11363	511.2	8974.3	7610.6	11831.4	44.3	11101.3	2540.5	8250	10863.8	6285.4	12917.3
37964_at	663.4	337	415.9	579.4	530.6	850.8	747.2	761.6	118.5	323.8	459.9	439.4	194.2	1008.8	329.7	248.4	357.3	166.8	4395.2	2731.5	2255.4	4290.6	3400.2	3590.4	2983.5	3359.5	2323.2	4301.4	2796.4	2642.1	2859.4	4228.9	2713.8	3540.4	3267.2	3623.9	3479.9	1953.8
37965_at	346.1	619.7	384.4	682	641.3	513.3	78.4	290.8	736	275.2	339.3	650.6	671.4	257.4	216.9	617.5	741.1	688.4	2493.4	4374.3	2003.9	775	2871.7	1291.1	1124.1	1445.4	4545.5	282.2	1535.6	8794.9	4926.5	186.7	3668.2	3253	26757.6	9667.7	2267.6	354.1
37966_at	82.6	382.3	551.4	546.3	802.7	503	71.1	41.1	306.1	655.1	86.3	383.9	788.6	175.6	350.1	620.6	223.9	489.1	128.5	242.3	360.4	226.2	198.7	200	169.2	209.9	65.9	219.7	251.8	252.9	231.6	155.4	52.5	132.9	209.1	320.9	151	113.6
37967_at	989.8	981.8	1255.6	1228.9	625.5	649.5	204.9	1000.9	1141.7	1252	197.6	1154.6	112.6	1119	1307.9	819	418.9	1511.5	300.7	224.5	615.3	384.4	588.2	81.3	263.9	169.7	180.8	139.6	189.4	111.5	292.5	91.6	323.9	178.6	88.3	287.2	177.8	245.7
37968_at	396.6	312.1	102.2	306.4	241.2	390	462.2	277.4	621.2	151.3	280.7	577.6	285.6	420.1	90.8	239.1	634	691.1	703.6	800.3	410.1	574.5	625	427.1	667.2	552.9	788.9	785.4	754.1	586	503.9	636	616.7	852.9	1096.6	668.8	578.4	494.1
37969_at	595.7	620.5	293.2	858.2	81.7	84.2	125.7	361.9	138.1	583.3	2165.7	85.1	62.4	589.4	538.1	487.6	849.7	404.6	694.7	755	958.4	438.5	556	406.1	279.8	873	1838	287	837.1	1897.7	607.4	382.3	494.2	3639	63.8	261.8	1061.9	101
37970_at	928.4	1135.1	696.2	1010	520.2	1130.3	1234.1	1140.1	1004.8	1151.4	1500.1	2316.6	834.3	1985.2	1304.1	1466.8	702.5	1107.9	1039	403.5	1311.8	533.6	970.8	489.6	586.2	508.2	898.9	906.5	629.6	458.9	360.2	458.9	302.5	401	1286.2	408.5	263.5	217.6
37971_at	559.9	1095.2	520	693	970.5	438.7	537.1	388.8	588.2	645	518.8	481.9	748.6	904.9	262.3	463	517.2	626.1	298.7	370.2	267.2	355.6	455.3	389.8	290.8	276.1	321	404.6	405.6	319.4	235.8	252.4	184	357.2	329.2	396.3	316.2	470.8
37972_at	303.8	236.6	332.7	57.9	247.1	22.1	254.2	181.1	607.4	180.4	572.6	166.6	274.2	415.9	654.9	200.9	512.5	218.3	742.6	611	1028.2	715	1122.2	791.5	732.1	966	369.6	596	696.7	863.3	651.7	700.5	651.2	578.3	571.4	463.5	762.9	608.7
37973_at	170.9	269.3	255.9	460.4	44.8	356.5	239.2	134.3	68.1	341.8	77.2	68.7	107.5	83.3	61.7	64.2	88	44.2	493.6	419.2	230.9	282	438.9	447.8	296	336.4	309.5	457.9	370.8	420.8	421.1	235.6	254.8	332.2	235.4	268.3	282.2	250.3
37974_at	239.6	249.7	398.9	267.2	178.4	329.9	322.1	433.6	268.9	426.5	410.7	486.6	569.3	556.4	297.8	342.9	230.6	361.7	367.4	500.1	339.3	716.4	457.2	607.6	383.7	559.9	417	525.9	466.3	415.9	390	870	677.5	696.4	664.2	502.3	564.1	754.8
37975_at	258.5	190.7	883	407.2	340.6	539.5	137.5	204.1	435.5	284.2	145.8	306.9	51.7	323.4	250.5	64.3	392.3	794.4	316.2	408.4	494.3	641.5	271.6	522.8	567.4	549.6	438	429.7	479.9	438.3	387.9	688.8	630	583.2	568	529.2	475.6	251.5
37976_at	1126.2	669.9	976.8	884.7	881.3	739.6	1081.8	750.8	1259	1083.5	65.1	1522.3	508.2	1133.9	1253	1272.9	1455.9	1063.4	732.9	1982.5	1226.9	1255.2	239	1336.6	1032	2001.4	1810.8	1804.7	1650.9	740.9	996.1	1808	1045.2	748.6	1039	1899.3	1139.1	798.6
37977_at	1935.2	1095.8	1162.9	1030.6	1167.4	1082.7	2319.6	3519	831.4	1048.6	1631.9	2380.7	1961.3	1182.9	2883.8	1745.8	1569.1	1436	132.8	193.4	432	245.7	199	281.9	69.9	62.2	252.7	164.8	217.4	198.6	94.7	186.7	146.1	76.6	175.7	56.7	116.6	56.7
37978_at	324.6	641.3	145.3	499.1	345.8	916.2	555	494.6	134.1	88	65.8	718.1	315.9	182.2	530.2	278.3	231.1	1053.8	696.3	428	95.5	317	376.7	247.4	223	72.8	138.7	141.2	128.7	1171.7	637.5	141.7	888.2	134.4	62.4	193.4	587.1	111.9
37979_at	272.1	360.4	266	204.8	296	313.8	483.8	221.6	299.8	301.8	309.5	314.9	291.4	146.5	319.2	284.2	173.2	341.1	1462.4	1710.9	1428.5	782.6	1546.3	1102.5	826.5	1153.3	2709.8	745.5	905.7	1450.3	614.9	1662.7	1706.3	1166.1	1058.7	1100.8	1092.6	1204.4
37980_at	270.5	292.2	74.1	195.1	301.4	411.3	434.1	433.9	534.3	187.5	458.4	24.6	344.7	200.8	295.1	273.4	115.3	267.2	1244.1	688.8	853.2	1277.5	777.4	1126.8	910.2	940.4	788.8	879.1	1470.9	866	984.2	785.3	376	877.4	791	802.3	574	1266.8
37981_at	725.6	1381.2	1204.7	1455	1399.7	1856.6	772	707.1	647.6	1253	1051.5	1245	820.5	900	854.6	1258.9	1333.8	1430.5	207.6	169.5	211.4	202.4	306.9	101.7	126.5	71.4	225.9	122.4	298.7	184.2	123.3	144.8	130.2	128.9	246.5	152.4	40.1	84.8
37982_at	2118.7	1841.9	1132.3	2337.7	1851.9	874.7	1911.4	2646.3	3868.2	2769.9	3068.6	1538.5	2756.6	1874.4	1985.2	1866.4	2003.4	1599.8	192.9	194.9	50.4	104.5	50.8	439.6	84.1	220.6	111.5	253.8	118	261.7	425.1	228.7	156.6	98.2	168.3	141.4	182.9	108.5
37983_at	74.7	49.6	120.2	28.6	30.3	284.4	190.2	33.6	78.1	10.1	328.3	22.8	101.9	38.9	53.3	212.9	94.2	30.7	244.7	228.8	273.2	166.5	321.8	193.2	200.5	196.5	121.4	267.2	247.2	277	293.4	363	253	370.7	200.5	210.6	183.3	207
37984_s_at	8015.7	3424.7	1900.3	2288.7	2592.3	1143.6	4358.5	4520.5	3056.2	3197.4	3483.5	1782.1	5856.1	2940.5	2106.2	1564.8	1399	1831.1	268.4	1530.2	1231.9	984.8	359.5	348.6	456	1283.2	1113.8	576	1110.5	225.2	326.5	1077.6	422.7	312.4	493.2	1146.6	319	315.4
37985_at	648.2	515.6	707.5	479.5	542.6	1302.7	591.6	527	912.1	1873	515.9	680.3	1338	634.9	387.9	421.8	511.4	603.4	645.2	2293	4413.3	3260.8	701	830	684.3	2489.2	893.3	932	1545	439.6	522.2	2122.7	1443.8	624.3	196	1825.6	681.4	476.4
37986_at	140.4	259.5	336.6	46.6	14.4	214.4	317.5	20.7	306.3	166.5	599.6	240.8	444.7	51.5	128.2	136.4	173.7	111.1	2424.1	1105.9	655.7	723.9	2419.6	1189.5	910.5	771.6	4856	959.9	1082.3	1103.3	950.7	833.8	1079.1	632	3055.3	1392	623.1	1141.2
37987_at	176.7	323.2	636.6	465.8	246.9	224	105.6	216.9	463.1	40.5	164	173.6	89	438	258.8	114.5	74.6	163	289.6	306.1	825.3	290.7	430.2	251.8	208.9	557.3	124.3	450.6	448.9	255.8	705.6	1384.7	879.1	339.9	1466.6	721.3	186.4	306.7
37988_at	42	34.7	236	61.1	33.9	40.2	25.7	39	69.4	33.2	103.9	56.7	54.8	54.5	45.2	24.2	64.9	44.9	173.1	123	102.4	66.4	121.6	210.6	264.7	372.6	348.7	162.8	182.4	177.4	266.3	126	2812.7	1214.9	106.1	202.6	126.8	222.7
37989_at	14.9	1375.9	596.4	1527.2	2145.8	25.3	95.8	74.7	4020.1	1462.3	1585.3	963.2	1248.2	315.7	42.6	2547.2	1390.6	903	173.5	293.5	304.4	263.3	210.7	311.2	264	256.9	251.5	335.8	341.8	253	294.3	172	271.6	214.8	325.3	344.6	272.6	463.2
37990_at	204.2	449.1	450.3	479.2	615.8	514.6	364.8	251.2	248.6	209	609.1	604.8	492.8	288.9	736.8	294.3	825	310.6	1752.9	1077	685.5	699	993.1	1539.8	666.4	705.8	515.1	1108.4	1000.1	1016.5	628.5	679.8	1141.7	1086.7	817.3	718.3	590.2	1724.8
37991_at	422.6	333.2	545.9	398.7	818.2	728.4	326.8	580.2	455	431	800.6	369	188	688.5	271.7	214.6	139.3	117.4	2404.5	1536.8	2208.3	2472.7	1207.9	1616.5	2488.2	2590	3232	1295.9	2146.2	1493.9	2494	2466.6	1935.5	1923.3	3187.6	1410.9	3128.4	1195.2
37992_s_at	8420.4	4291.2	5492.1	7386	8564.4	5534.5	10485.1	10065.3	10552.7	5709.1	4661	5497.5	11347.3	5593.6	7898.3	10042.1	7230.5	4323.7	78.3	16.7	195.8	36.9	143.5	80.7	95.3	21.9	56.5	15.7	76.3	34.9	50.6	9.8	78	14.9	12.5	170.4	27.9	21.6
37993_at	1013	1767.6	1939.2	1156	1139.7	1063.8	2438.2	1412.8	2415.4	1633.7	2251.4	2245	1001.4	1384.7	1529.4	1968.9	2273	1180.3	1511.8	1561	1594.5	1847.2	1574.6	1390.2	1146.3	1592.5	1438.6	2671.3	1768.7	3918.3	2852.9	1224.3	2614.9	2048.9	2098.7	2724.8	1349.7	1435.9
37994_at	236.3	241.7	23.3	95.8	220.6	446.1	307.9	216	458.8	276.8	330.8	169.8	222.8	560.3	181.9	191.5	41.8	205.7	525.9	1632.6	461.5	622.6	499.4	1767.5	782.6	1269.2	457.3	1810.2	747.1	608.7	1188.7	1368.5	423.5	1720	1573.8	1216.4	653.5	801.6
37995_s_at	368.6	190.1	216.7	246	390.9	843.9	413.4	313.6	423.5	398.5	209.8	136.8	286.8	459.5	287.5	209.7	153.8	180	52.3	78.6	164.3	155.3	101.6	147.2	74.3	138	66.4	184.1	89.4	144	130.5	235	98.5	122.6	55.3	164.8	77.6	71.7
37996_s_at	377.1	450.6	221.3	509.2	395.4	432.6	444.9	312.8	331.4	284.8	400	450.2	286.8	228.1	559.3	585.1	741.8	602.5	148	190	327.2	299.6	173	39.2	215.2	182.4	129.6	205.3	115.9	184.7	213.3	533.3	130.5	137.1	199.7	98.5	141.9	272.3
37997_r_at	106.9	148.5	188.7	185.9	126.5	80.3	111.5	60.6	123.9	127.7	182.7	147.4	76.3	78.8	167.1	206.5	199.4	150.6	20.6	27.6	460.1	183.8	25.1	20.6	15.5	114.5	18.5	37.2	30.2	21.7	153.4	26.7	19.2	20.2	33.1	28.5	33.2	17.4
37998_at	700.4	925.8	742.1	1009.7	1029.8	762.1	770.8	1241.5	498.4	731.7	932.6	1355.1	729.2	711.6	771.7	734.3	842.9	1015.2	112.3	512.4	268.3	1076.4	225.3	207.9	415.1	728.1	179.8	190.5	669.6	2898.7	1040.2	2.8	2967.4	66.7	4.3	1889.9	1630.4	1858.5
37999_at	286.2	238.5	306.5	205.2	342.6	252.3	243.8	270.3	38.9	481.3	200.2	191.2	399.3	545.7	167.9	157.7	60.1	16.3	360.5	298	150.6	700.3	332.8	1037.7	169	285.5	954.9	107.5	304.8	134	238.8	342.1	224.3	94.4	1009.3	133.4	126.3	905.9
379_at	282.5	423.3	306.9	236.5	478.2	205.5	591.3	346	541.7	328.4	666.5	430	663.3	385	282.9	294.8	329.5	341	364.1	374.4	663.1	514	375.5	314.8	413.1	304	283.3	368	395.7	499.7	393.3	501.9	354.1	282.9	389.8	357.4	384.7	326.2
38000_at	339.7	871.7	510.5	1361	594.4	361.9	496.7	364.3	192.3	335.1	1161.3	476.3	3778.8	159.2	430.4	250.6	679.1	535.5	9006.1	4844.8	6505.8	6904	4594.9	6369.9	6301.3	5605.5	4469.6	4886.1	5584.3	6998	6594.2	6552.7	5905.3	4789.4	6130.6	4141.7	5031.7	5141.7
38001_at	33.6	13.5	21.8	60.1	17.7	35.5	34.5	15.3	102	111	104.5	41.6	118.8	36.8	50.5	20.2	70.3	7	2004.1	1312.9	1128.4	1041.4	1280.4	1310.1	1283.5	1460.6	763.4	1576.2	1267.4	1163	1870.8	2024.4	1447.8	1064.7	1863.1	891	1327.3	1374.8
38002_s_at	10.3	14.4	265.9	39.7	50.5	152.7	116.1	10.9	68.5	43.9	278.8	48.5	23.1	33.9	18.8	47.7	49.4	55.1	204.2	265.2	171.2	231.6	137.8	139.7	160.7	180.1	250.5	218.2	213.9	242	221.4	208.2	78	176	115.6	208.6	181.2	103.3
38003_s_at	1479.5	1950	746	2191.8	1312	1711.4	1217.3	1376.1	1545.4	1845.9	978.8	2725.8	1394.9	2152.9	2055.7	1665.4	1190.2	2428.7	271.9	241.6	213.9	232.9	292.2	278.6	181.7	211.6	502.4	308.7	201.8	247.8	245.8	216.2	150.6	203.9	129	319.1	201.7	174.6
38004_at	35.5	1624.1	64.9	1302.8	109.6	315.2	53	22.7	49.7	126.9	604.2	457.5	200.2	138.8	64.9	199.8	93.3	1390.6	229	247.8	477.9	459	300.6	199.1	309.3	200.3	284.9	291.7	318.4	316.7	323.9	471.9	370.8	179.8	250.3	242.2	174.2	528.7
38005_at	384.9	171.7	247.5	326.7	239.7	197.9	240.3	317.4	168.4	303.1	133.6	208.7	215.1	328.9	282.5	253.6	204.7	228.5	51	92.2	108.2	85.8	72.1	145.6	48.1	82.8	80.9	94.7	62.4	32.1	100.8	101.5	52.4	52.4	103.9	47.6	58.1	80.1
38006_at	384.2	142.5	373.2	34.5	243.4	262.6	213.6	151.9	312.5	43.1	303	335.4	40.4	544.4	225.5	25.2	304.5	292	1214.2	1044.1	1119.7	962.6	885.4	914.9	910.9	1302.3	712.6	913.3	867.9	1271.3	853.3	1328.7	902.2	881.6	777.9	962.8	924	727.5
38007_at	394.1	560	355.4	361.3	491.3	729.6	254.7	331.4	497.5	391.4	626	386.4	489.6	278.8	350.7	353.5	456.8	317.7	100.7	184.5	150.4	213.5	295.8	192.4	202.3	177.2	252.7	245.6	114.6	289.9	195.8	145.1	163.7	253.4	136.9	196.6	195.2	114.2
38008_at	199.9	347.6	539.7	393.5	224.1	73.2	607.3	395.1	411.2	114.3	816.6	252.8	72.9	623.8	343.1	273.7	478.3	79.5	370.1	331.4	228	211.2	448.5	184.3	213.2	238	205.6	287.6	296.2	289.8	274.1	223.8	311.5	401.9	205.6	335.4	395.9	331.2
38009_at	501.2	103	143.3	180	41.3	341	176.5	147	139.7	80.6	276.7	166.5	93.9	594.3	160.6	174.8	141.8	99.3	155.9	285.2	422.9	355.9	535.3	153.9	880.5	347.1	201.1	434.7	270.4	798.7	1031.1	35.4	345	209.1	662.7	295	1172.1	913.2
38010_at	461.1	456.2	537.9	1094.2	755.2	617.4	601.8	438.1	465.1	952.2	674.3	542.3	812.8	340.2	378.5	717.5	491.3	183.3	58.1	17.7	44.8	51.3	49.3	38.9	84.9	25.1	2.4	26.6	15.9	2.5	3.9	2	42.8	4.9	6.7	22	45.4	30.1
38011_at	1260.5	1104.1	1457.6	1414.8	1689.1	1284.9	1447.1	1206.3	1704.2	1611.7	1752.8	1157	794.4	1615.5	1244	769.3	701.4	1211	14.5	15.6	19.1	14.4	14.2	24.6	5.1	24.8	11.2	19.7	20.7	89.1	33.4	16.4	7.1	12.4	6.2	19.8	17.1	15.1
38012_at	52.6	411.3	117.5	231	748.3	418.9	299.3	235.7	686.3	36.5	87.5	222.9	56.1	309.5	310.3	652.6	217.7	70.6	3103.2	1808.9	1179.1	1825.6	2275.2	1867.9	2022.9	1736.1	1847.7	1383.6	1616.6	1459	2298.8	2845.7	1198.1	1816.6	1591.6	1656	1350.3	2320.5
38013_at	1101.7	561.5	614.2	367.5	518.5	305.7	518.1	903.5	230.5	382.5	798.7	438.4	1301.6	1035.4	1083.9	330.2	342.6	108.9	537.3	184.3	30.4	92.9	33.2	258.1	114.9	322.6	117.1	332.4	110.4	520	823.7	31.4	515.6	78.6	29.6	34.8	50.3	501.4
38014_at	3490.1	3840.1	3257	3643.5	4159.9	5777.5	1764.1	3337.6	4051.3	3539.9	3225.2	6127.4	3244.2	4870.6	3313.8	5752.7	5422.2	6365.4	123.7	192.5	272.4	225.5	225.6	210.7	202.6	248.4	223.1	177.2	205.2	141	235.7	734.4	185.5	280.4	205.6	343.8	273.5	282.1
38015_at	9.1	34.2	22	69.5	20.5	32.4	151.8	56.2	61.6	20.6	311.3	67.8	23.1	7.1	35.5	80.9	262.6	47.1	170.8	308.8	357	409.3	203.8	259.7	206.7	264	255.3	306.3	166.8	33.6	215.4	408.1	149.1	100.4	162.3	182	172.1	95.1
38016_at	2666.6	3170.5	2586.4	1482.4	2917.2	5062.1	2924.5	2175.7	4059.6	4921.1	4231.8	2758.4	3251.2	4834.2	1941.7	2887.9	2623	3219.8	166.8	290.9	376	396	379.6	387.7	508.3	429.6	251.6	331.2	343.8	253.2	237.7	212.8	394.6	374.1	481.3	421	201.5	284.7
38017_at	387.4	773.9	2102.5	334.1	353.1	951.9	110.7	673.4	1936.6	176.4	609.8	746.1	252.9	1796.9	1260.8	509.8	1667.2	1203.5	535	118	137.2	185	159.3	334.6	144.9	68	179	213.5	362.9	335.8	49.4	135	108.9	25.3	161.8	271.1	207.7	73
38018_g_at	120.4	95.3	478.1	65.9	21.2	39.1	30	41.9	49	18.4	21.9	61.7	31.8	17.2	217.4	21.8	359.4	353.5	69.7	96.2	42	130.2	148	89.9	92.4	88.2	70.6	118.6	127.1	102.9	94.9	114.3	115.2	88.6	146.4	132.3	33.6	77.5
38019_at	2550.7	4036	2294.7	4368.6	3126.6	3889.3	2537.6	2145.2	3878.9	4877.9	5853.5	4011.1	4750.5	3854.8	2707.3	4174.3	4534	3967.6	651.7	333.6	675.4	426.2	385.5	917.7	830.6	454.8	179.6	969.6	427.8	1635.8	381.4	679.1	831.9	740.4	228.2	588.6	1122.6	823.8
38020_at	726.8	700.7	687.7	805.5	1273.9	770.3	828.5	1219.4	445.6	53.2	833.7	1177.1	538.9	556.4	742.4	1192.2	212.6	975.7	1591.5	1048.9	983.2	1130.6	1194	1328.8	1252.1	1196.5	1416	1634.9	913.8	1994.9	1424.8	1184.4	1040.6	880.6	8890.6	793.2	1140.5	2280.5
38021_at	4469.6	13887	3710.1	10414.3	10763.9	4985.7	6214.7	4026.6	6857.7	8091.7	11674.4	8892.9	4475	5824.5	7525.4	13511.3	11200.1	10687.2	246.1	158.3	230.7	554.4	138.4	198.1	373.7	361.8	142	172.7	246.4	185.1	50.6	1830.8	127.7	407.2	135.3	40.9	119.1	53.3
38022_s_at	711.5	1924.5	425.9	1389.8	1208.9	587.8	872.9	448.6	795.2	1028.5	855.7	919.1	1338.2	141.8	1206.2	1714.4	932.4	1077.5	369.3	510.1	970.3	697.5	862.2	166.8	661.3	151.2	1265.1	528.7	581.1	341.5	334.8	147.5	353.6	1501.3	264	765.9	850.8	606.1
38023_at	33	199.1	57.4	36.6	29.1	36.1	154.3	210.7	358.3	171	295.8	133.2	127.4	56	159.8	48.2	86.1	105.6	3943.1	7300.6	5331.9	6094.3	4074.8	5584.6	5466.2	5212	7895.3	5427.2	4805.7	4791.5	4956.2	5676.9	3754.2	7363.5	9708.3	6541.7	5691.8	4556.7
38024_at	258.5	83.4	356.7	312.6	80.1	480.9	399.6	306	538.7	637.5	600.8	434.8	63.3	326.9	251.9	168.2	494.9	210.4	26.8	10.6	38	20.2	11.6	14	26.4	3.1	50.8	38.6	17.8	41	24	18.3	35.1	22	30.3	10.8	11.4	9.1
38025_r_at	119.6	37.9	153.3	315.7	33.7	196	283.9	34.4	50.2	51.1	143.5	33.2	24.8	70.8	42	55	53.3	36.3	2970.2	2778.5	1993.1	2695.9	3437.8	3322.7	3657.8	2696.2	4234.2	5563.2	3307.9	5088.9	3183.5	4224.9	2592.9	5430.5	4366.1	3175.8	3702.3	5070.4
38026_at	2000.5	467.1	2925.6	989.1	1182.2	1635.8	679.4	548.1	705	883.5	221.4	639.9	666.7	2676.8	1048.4	198.8	274.4	698.9	851.8	777.9	2433.2	917.5	421.2	180.5	484.8	1156.1	382.8	694.4	720.9	113.3	847.1	777.4	129.8	227.1	849.8	731.6	291.2	369.7
38027_at	250.1	365.4	412	459.2	674.2	691.5	560.6	745.1	169.5	483.8	626.6	386.9	252.7	375.6	396.5	848.2	512.3	541.9	154.5	99.8	584.8	106.1	33.2	71.6	20.9	122.7	22.7	80.1	108.8	22.3	269.9	51.3	10.8	17.9	140.6	139.2	61.8	29.5
38028_at	43.7	100.6	174.6	41.2	10.6	12.8	105	12.1	160.3	177.6	125.5	123.8	158.2	24.9	12.5	18.7	49.8	76	2968	2217.5	2093.5	2689.6	3173.7	2502.3	2836.8	2795.2	2202.1	4737.3	2136.1	3156.5	3051.1	2426.1	1966.4	2138	2246.1	2277.8	3376	3287.9
